userid,version,sum_gamerounds,retention_1,retention_7
312686,gate_30,109,0,0
312929,gate_40,85,0,0
313011,gate_30,35,1,1
313141,gate_40,71,1,0
313566,gate_40,67,1,0
313718,gate_30,77,1,0
314080,gate_40,41,1,1
314484,gate_40,52,1,1
314581,gate_40,192,0,1
314930,gate_40,208,1,1
314934,gate_30,414,1,1
315108,gate_30,227,1,1
315161,gate_30,70,1,1
315570,gate_30,223,1,0
315682,gate_30,93,1,1
315950,gate_40,116,1,0
316191,gate_40,211,1,1
316363,gate_40,159,1,0
317327,gate_40,94,1,0
317464,gate_40,36,1,0
317747,gate_40,195,1,1
317884,gate_40,165,1,1
318226,gate_40,141,1,0
318461,gate_30,183,1,0
318814,gate_30,219,1,1
318892,gate_40,149,1,0
318914,gate_30,30,0,0
318976,gate_40,33,1,0
320244,gate_30,34,0,1
320464,gate_30,54,0,0
320790,gate_40,288,1,0
320866,gate_40,48,0,1
321340,gate_40,116,1,1
321707,gate_30,36,1,0
322024,gate_30,54,1,1
322256,gate_30,33,1,0
322288,gate_40,238,1,1
323040,gate_30,67,0,0
323305,gate_30,287,1,1
323628,gate_40,144,1,1
324246,gate_30,47,1,0
324311,gate_30,37,0,1
324325,gate_30,37,1,0
324407,gate_30,76,1,1
324656,gate_40,109,1,1
324867,gate_40,229,1,0
325280,gate_40,86,1,0
325356,gate_40,53,1,1
325427,gate_40,35,0,0
325589,gate_40,44,1,0
327303,gate_30,99,1,0
327940,gate_40,52,1,0
328480,gate_40,76,1,0
329261,gate_30,216,0,1
329582,gate_30,249,1,1
329826,gate_40,58,0,0
329888,gate_30,173,1,1
329958,gate_30,667,1,1
330247,gate_30,311,1,1
330794,gate_40,55,1,0
330933,gate_30,40,1,0
331298,gate_30,42,1,0
331820,gate_30,167,0,0
331835,gate_30,124,1,0
331934,gate_40,82,0,1
333155,gate_30,202,1,0
333806,gate_40,57,1,0
334030,gate_40,44,1,0
334624,gate_40,81,0,0
334697,gate_40,219,1,0
334836,gate_30,112,1,1
334959,gate_40,62,0,0
334973,gate_40,98,1,0
335984,gate_40,132,1,1
336252,gate_40,114,1,1
336263,gate_30,79,1,0
336582,gate_30,57,1,0
336935,gate_40,39,0,0
336953,gate_30,33,0,0
337793,gate_30,118,1,1
338042,gate_40,60,1,0
338230,gate_30,579,1,1
338295,gate_40,62,0,0
338446,gate_40,34,1,0
338571,gate_40,58,0,0
339066,gate_40,33,0,0
339149,gate_40,170,1,1
340107,gate_40,69,0,0
340597,gate_40,37,0,0
340627,gate_30,170,1,1
340686,gate_40,42,0,0
340693,gate_40,68,0,1
340787,gate_30,60,1,0
341256,gate_40,46,1,0
341402,gate_40,33,0,0
341445,gate_40,43,0,0
341500,gate_30,39,0,0
341746,gate_40,324,1,1
341795,gate_40,45,1,0
341942,gate_40,302,1,1
342740,gate_30,70,1,0
342877,gate_30,35,0,0
343327,gate_40,114,1,1
343565,gate_30,56,1,1
344036,gate_30,93,1,0
344209,gate_40,372,1,1
344751,gate_30,31,1,0
345217,gate_40,32,1,0
345308,gate_30,101,1,0
345411,gate_40,33,1,0
346381,gate_30,66,1,0
346661,gate_30,116,1,1
347818,gate_40,72,1,0
348530,gate_40,975,1,1
348817,gate_30,46,1,0
348880,gate_40,90,1,1
348903,gate_40,41,1,0
349257,gate_30,38,1,0
349424,gate_40,61,0,0
349885,gate_30,51,1,0
350586,gate_30,70,1,1
350614,gate_40,63,0,0
350675,gate_40,62,1,0
351879,gate_40,57,0,0
352091,gate_30,45,0,1
352246,gate_30,44,0,0
352985,gate_40,83,1,0
353584,gate_40,34,0,0
354470,gate_30,51,1,0
354521,gate_30,42,1,0
354651,gate_40,73,1,0
354843,gate_30,164,1,0
354996,gate_40,220,1,1
355680,gate_30,253,1,0
355749,gate_30,114,1,1
355993,gate_30,215,0,1
356354,gate_40,58,1,0
356475,gate_40,83,1,0
356663,gate_30,341,1,1
357639,gate_30,115,1,0
357845,gate_30,241,1,1
358684,gate_30,330,1,1
359350,gate_40,47,1,1
359399,gate_30,30,1,0
359728,gate_30,122,1,1
359745,gate_40,32,0,0
359996,gate_30,217,0,1
360266,gate_30,50,1,0
360759,gate_30,132,1,0
361125,gate_40,246,1,1
361260,gate_40,38,1,0
361511,gate_40,82,1,0
361942,gate_40,35,1,0
362420,gate_40,76,1,1
362440,gate_30,69,1,1
363287,gate_30,39,1,0
363575,gate_40,136,1,1
364051,gate_40,31,0,0
364115,gate_40,137,1,1
364168,gate_40,66,1,0
364204,gate_40,44,0,0
364769,gate_40,149,1,1
365300,gate_40,65,1,0
365395,gate_40,31,1,0
365570,gate_30,113,1,1
365918,gate_30,61,1,0
366213,gate_30,294,1,1
366343,gate_30,71,1,0
366880,gate_30,34,1,1
366990,gate_30,190,1,0
366999,gate_30,62,1,0
367125,gate_40,113,1,1
367281,gate_40,33,0,0
368479,gate_40,30,0,0
368805,gate_30,42,1,1
369076,gate_40,66,1,0
369128,gate_40,40,1,0
369151,gate_30,154,1,0
369193,gate_40,66,0,0
369230,gate_30,65,1,1
369288,gate_40,70,0,0
369342,gate_30,30,0,1
369522,gate_30,237,1,1
369614,gate_30,122,1,0
369732,gate_40,331,1,1
369849,gate_40,197,1,1
370747,gate_30,32,0,0
371112,gate_40,95,1,1
371320,gate_30,54,1,0
371366,gate_30,149,1,1
372834,gate_40,135,1,0
372977,gate_30,84,1,1
373279,gate_30,69,0,0
373683,gate_40,45,1,0
373990,gate_30,66,1,1
374399,gate_40,33,0,0
374668,gate_40,298,1,1
374894,gate_30,33,0,0
374940,gate_30,126,1,1
374943,gate_30,227,1,1
375105,gate_30,33,1,1
375205,gate_30,206,1,0
375657,gate_30,785,1,1
376057,gate_30,134,0,1
376089,gate_30,83,1,0
376530,gate_40,103,1,0
376569,gate_30,35,1,0
376764,gate_30,33,1,0
376934,gate_30,177,0,1
377121,gate_40,53,1,0
378208,gate_40,947,1,1
378438,gate_30,429,1,1
378647,gate_30,90,1,1
379349,gate_30,346,1,1
379436,gate_30,84,0,0
380111,gate_40,53,1,1
380264,gate_40,33,1,1
380366,gate_30,182,1,1
380489,gate_30,30,1,0
380930,gate_30,92,0,1
380963,gate_30,34,1,0
381233,gate_40,34,1,0
381339,gate_30,60,0,1
381938,gate_30,42,0,1
382439,gate_40,236,1,1
382905,gate_30,213,1,0
383494,gate_40,47,1,0
383936,gate_40,137,0,1
384168,gate_30,92,1,1
384453,gate_40,52,1,0
385171,gate_40,32,0,1
385221,gate_30,65,1,0
385313,gate_30,35,1,1
385491,gate_30,124,1,1
385579,gate_30,229,1,1
386111,gate_30,70,1,0
386369,gate_40,284,1,0
386538,gate_40,97,1,0
386608,gate_30,107,1,1
386696,gate_40,96,1,0
386733,gate_40,62,1,0
387258,gate_30,97,1,0
387785,gate_40,513,1,1
387797,gate_30,46,1,0
388889,gate_40,38,0,0
389019,gate_40,147,1,0
389215,gate_30,105,1,0
389471,gate_30,38,1,0
389624,gate_30,112,1,0
389687,gate_30,55,0,1
389849,gate_40,40,1,0
390143,gate_30,197,1,1
390166,gate_30,34,0,0
390377,gate_30,73,1,0
390405,gate_30,167,0,1
390818,gate_30,373,1,0
391522,gate_30,40,1,0
391808,gate_30,133,0,1
391832,gate_40,131,1,1
392034,gate_40,37,1,0
392282,gate_40,113,1,1
393656,gate_30,75,1,0
395411,gate_40,45,1,0
396541,gate_40,104,1,0
396702,gate_30,253,1,1
397211,gate_40,31,1,0
397246,gate_40,31,0,1
397793,gate_30,67,1,0
397904,gate_40,78,0,0
398085,gate_30,454,1,1
398227,gate_40,270,1,0
398238,gate_30,40,0,0
398647,gate_40,83,1,0
398801,gate_40,45,1,1
398917,gate_30,34,1,0
399150,gate_30,32,0,0
399562,gate_40,45,1,0
400320,gate_40,188,1,1
400336,gate_30,49,1,0
400359,gate_30,248,1,0
400492,gate_40,137,0,1
400536,gate_40,61,0,0
401693,gate_40,118,1,0
402425,gate_40,42,0,0
402485,gate_40,47,0,0
402916,gate_30,49,0,0
403383,gate_40,434,1,1
404167,gate_40,55,1,0
404642,gate_40,72,1,1
404874,gate_30,61,1,1
405327,gate_40,137,1,0
405380,gate_40,50,1,1
405466,gate_30,35,0,1
405971,gate_30,442,1,1
406470,gate_30,112,1,0
406737,gate_40,461,1,1
406812,gate_30,261,1,1
407091,gate_40,164,0,0
407258,gate_30,258,0,1
407313,gate_30,51,1,0
407521,gate_40,90,0,0
407828,gate_40,174,1,1
408318,gate_40,59,1,1
409519,gate_30,42,1,0
409570,gate_30,70,1,0
409679,gate_40,40,1,0
409863,gate_40,338,1,1
410025,gate_40,50,1,0
410165,gate_30,33,1,0
410565,gate_30,59,1,0
412011,gate_30,39,1,0
412056,gate_30,36,1,0
412334,gate_30,46,0,0
412989,gate_40,111,0,0
413042,gate_40,160,1,0
413323,gate_40,52,1,0
413477,gate_40,86,1,0
413543,gate_30,126,0,1
413870,gate_30,276,1,1
414066,gate_30,72,1,1
414136,gate_30,37,1,0
414145,gate_30,39,1,1
414756,gate_40,87,1,0
414800,gate_30,31,1,1
414906,gate_30,96,1,0
415170,gate_30,258,1,1
415267,gate_30,144,1,1
415289,gate_30,38,0,0
415376,gate_40,51,1,0
415496,gate_40,240,1,1
415566,gate_30,70,1,0
416094,gate_30,134,1,1
416152,gate_40,45,1,0
416411,gate_40,219,1,0
416580,gate_40,96,1,0
416835,gate_30,121,1,1
417079,gate_40,65,0,0
417263,gate_40,94,1,1
417339,gate_30,120,1,0
417578,gate_40,189,1,0
417699,gate_40,180,1,1
417812,gate_40,38,1,0
418421,gate_40,56,1,0
418453,gate_30,157,0,0
418516,gate_30,223,1,1
418547,gate_30,181,1,1
418765,gate_30,50,1,1
418964,gate_40,521,1,1
419275,gate_30,162,1,0
419413,gate_40,66,1,1
419938,gate_30,88,1,1
421969,gate_40,927,1,1
422804,gate_40,37,1,0
423012,gate_30,90,1,0
423014,gate_30,85,1,0
423265,gate_40,78,1,0
423766,gate_30,48,1,1
423856,gate_30,48,1,0
423879,gate_40,92,1,1
423996,gate_30,53,0,0
424407,gate_40,62,1,1
424474,gate_40,30,0,1
424956,gate_40,34,0,0
425051,gate_30,343,1,1
425114,gate_30,55,1,0
425471,gate_30,39,0,0
425762,gate_30,30,1,0
426777,gate_40,75,1,0
427420,gate_30,32,0,0
427851,gate_30,42,1,0
428096,gate_40,91,0,0
428253,gate_40,139,0,1
428747,gate_40,95,1,0
429137,gate_40,152,1,1
429237,gate_40,37,0,0
429532,gate_40,136,1,1
429579,gate_40,51,1,0
430337,gate_40,41,1,0
430342,gate_40,37,0,0
430406,gate_40,41,1,0
430452,gate_40,102,1,0
430782,gate_30,166,0,0
430913,gate_30,54,1,0
430991,gate_40,48,0,0
431061,gate_30,282,1,1
431464,gate_40,39,1,0
431540,gate_40,75,0,0
432519,gate_30,258,1,0
432658,gate_30,30,0,0
432876,gate_30,89,0,0
433038,gate_30,296,1,1
434321,gate_30,51,1,1
434889,gate_30,65,1,0
435078,gate_40,50,1,0
435484,gate_40,135,1,1
435493,gate_30,244,1,1
435957,gate_30,51,1,0
436730,gate_40,378,0,0
436767,gate_30,151,1,1
437214,gate_30,95,1,0
437247,gate_40,62,1,0
437944,gate_40,48,1,0
438653,gate_30,107,1,1
438794,gate_40,129,1,1
439111,gate_30,216,1,1
439596,gate_30,38,1,0
439669,gate_30,150,1,1
439715,gate_30,183,1,1
439887,gate_40,176,1,1
440228,gate_30,132,1,1
440275,gate_30,40,1,0
440290,gate_40,199,1,1
440747,gate_40,63,0,0
441561,gate_40,178,0,1
441632,gate_30,75,0,0
442217,gate_30,47,1,0
442299,gate_40,342,1,1
442878,gate_30,97,1,0
442940,gate_40,619,1,1
443040,gate_40,108,1,1
443928,gate_40,49,1,0
443985,gate_30,38,1,1
444034,gate_30,521,1,1
444439,gate_30,45,1,0
444578,gate_40,48,1,0
444651,gate_30,108,1,1
444760,gate_30,165,1,1
444967,gate_30,62,0,1
445212,gate_30,41,1,1
445228,gate_30,95,1,1
445266,gate_30,97,1,1
445659,gate_40,58,1,0
445875,gate_30,145,1,1
446169,gate_40,177,1,1
446264,gate_40,49,0,0
446500,gate_30,36,1,0
446629,gate_40,41,1,0
447616,gate_30,82,1,0
448850,gate_40,344,1,1
448887,gate_30,387,1,1
450082,gate_30,178,1,1
450167,gate_30,40,1,0
450810,gate_40,264,1,1
450875,gate_40,204,1,1
451262,gate_30,112,1,0
451326,gate_30,67,1,0
451613,gate_30,83,1,1
451760,gate_40,105,1,0
452068,gate_40,166,1,1
452679,gate_40,84,1,1
452833,gate_30,60,1,0
452928,gate_40,51,1,0
453090,gate_30,34,1,0
453312,gate_30,76,1,1
454657,gate_30,32,1,0
454920,gate_40,34,1,1
455169,gate_30,265,1,0
455197,gate_40,85,1,0
455560,gate_30,34,0,0
455881,gate_40,78,1,1
455957,gate_30,256,0,1
456244,gate_30,89,1,0
456279,gate_30,58,1,0
456718,gate_30,55,1,0
457049,gate_40,85,1,0
457064,gate_30,265,1,1
457088,gate_40,55,1,1
457459,gate_30,39,1,0
457478,gate_40,51,1,0
457641,gate_40,296,1,1
457780,gate_30,95,1,0
457890,gate_40,168,1,0
458065,gate_40,85,1,1
458695,gate_40,165,1,1
458869,gate_40,68,1,0
459323,gate_30,233,0,1
460077,gate_40,37,0,0
460185,gate_30,65,1,1
460764,gate_40,83,1,1
460952,gate_30,171,1,0
461211,gate_40,42,1,0
461812,gate_40,31,1,1
461975,gate_30,56,1,0
462624,gate_30,37,1,0
462766,gate_30,227,1,1
463034,gate_40,52,1,0
463347,gate_30,59,0,1
463374,gate_40,106,1,0
464326,gate_30,93,1,1
464628,gate_30,42,1,0
464715,gate_30,330,1,1
464934,gate_30,155,1,0
465129,gate_40,72,1,0
465230,gate_30,50,1,0
465618,gate_30,117,1,0
465893,gate_30,40,1,0
466059,gate_30,31,1,0
466177,gate_30,386,1,1
466900,gate_30,43,1,0
467863,gate_30,94,1,1
468032,gate_40,99,1,0
468090,gate_30,394,1,0
468265,gate_40,32,1,0
469092,gate_30,63,1,1
469226,gate_40,68,0,0
469328,gate_30,368,1,0
469442,gate_40,233,1,1
469443,gate_40,65,1,0
469829,gate_40,177,1,1
470407,gate_30,165,0,0
470461,gate_30,227,1,1
470501,gate_40,55,1,0
471190,gate_30,61,1,0
471388,gate_30,89,1,1
471566,gate_30,31,1,0
471627,gate_40,30,0,1
471853,gate_30,34,0,0
472147,gate_30,35,1,0
472213,gate_30,76,0,1
472402,gate_30,87,1,1
472884,gate_30,38,1,0
473427,gate_40,37,1,0
474240,gate_30,349,1,1
474542,gate_30,111,1,1
475370,gate_40,85,1,0
475398,gate_40,85,1,0
476429,gate_30,81,0,0
476646,gate_40,56,0,1
477015,gate_30,53,0,0
477171,gate_40,59,1,0
477391,gate_30,95,1,0
477433,gate_30,34,1,0
478085,gate_40,158,1,0
478374,gate_30,130,1,1
478443,gate_40,205,1,1
478706,gate_30,56,0,0
478847,gate_30,117,1,0
478856,gate_30,204,1,1
478888,gate_30,76,1,0
478994,gate_30,47,1,0
479390,gate_30,32,1,0
479410,gate_30,57,1,0
480071,gate_30,511,1,1
480952,gate_30,41,1,1
481522,gate_40,30,1,0
481683,gate_40,88,1,0
481860,gate_40,39,0,0
482056,gate_40,69,1,0
482070,gate_30,54,1,0
482217,gate_40,39,1,1
482253,gate_40,81,1,1
482368,gate_40,69,1,0
482415,gate_40,75,0,0
482662,gate_30,824,1,1
482729,gate_40,48,0,0
483511,gate_40,98,1,0
483565,gate_40,89,1,1
483733,gate_40,35,1,0
484447,gate_30,71,1,0
484834,gate_30,36,1,0
486112,gate_30,121,0,1
486120,gate_30,51,1,0
486154,gate_40,764,1,1
486470,gate_40,571,1,1
486830,gate_30,609,1,1
486975,gate_40,215,1,1
487083,gate_40,46,1,0
487184,gate_30,33,1,0
487401,gate_40,114,1,1
488111,gate_40,35,0,0
488127,gate_40,50,1,0
488479,gate_30,30,1,0
488764,gate_30,38,1,0
489306,gate_30,187,0,0
489815,gate_30,99,1,0
490000,gate_40,201,0,0
490062,gate_30,153,0,1
490068,gate_40,36,1,0
490566,gate_30,32,0,0
491191,gate_30,55,1,0
491392,gate_30,32,0,1
491515,gate_40,49,0,0
491889,gate_30,268,1,1
492472,gate_40,51,1,0
492763,gate_30,39,1,1
493066,gate_30,99,1,1
493571,gate_40,56,1,0
494167,gate_30,34,1,0
494206,gate_30,78,1,0
495051,gate_30,357,1,0
495122,gate_30,129,1,0
495258,gate_30,129,1,1
495497,gate_30,39,0,0
495607,gate_40,144,1,0
495760,gate_30,67,1,1
496187,gate_30,314,1,1
496821,gate_30,39,1,0
497227,gate_40,55,1,0
498708,gate_30,77,0,0
498982,gate_30,82,1,0
499158,gate_40,101,0,1
499191,gate_40,42,1,0
499218,gate_40,42,0,0
499402,gate_30,146,1,0
499532,gate_40,34,0,0
499866,gate_30,37,0,1
500191,gate_40,81,1,0
500348,gate_40,84,1,0
500371,gate_40,61,1,0
500444,gate_30,156,1,1
500517,gate_40,84,1,0
501236,gate_40,143,1,1
501307,gate_40,124,1,1
501388,gate_40,194,1,0
501892,gate_40,202,1,1
502507,gate_40,355,1,1
502711,gate_40,182,1,1
503163,gate_30,43,1,0
503278,gate_40,45,1,0
503322,gate_30,60,0,1
503655,gate_40,110,1,1
504197,gate_40,31,0,1
504291,gate_30,253,0,1
504554,gate_40,31,1,0
505007,gate_30,31,1,0
505507,gate_40,42,1,0
506434,gate_40,45,0,1
506543,gate_40,47,1,1
506680,gate_40,72,1,0
507314,gate_30,61,0,0
507406,gate_40,45,1,0
507884,gate_30,207,1,1
508226,gate_30,43,1,1
508253,gate_30,104,1,0
508691,gate_30,66,1,0
509065,gate_30,51,1,0
509651,gate_30,31,0,0
509807,gate_40,178,0,1
509937,gate_40,112,1,0
509949,gate_30,87,1,1
510693,gate_40,144,1,0
510798,gate_40,32,1,0
510917,gate_40,375,1,1
511510,gate_30,119,1,0
511737,gate_30,1425,1,1
511800,gate_40,52,1,0
512053,gate_40,115,1,0
512673,gate_30,105,1,0
512733,gate_30,158,1,1
512755,gate_40,52,1,1
513858,gate_40,428,1,0
514049,gate_40,110,0,1
514779,gate_30,95,0,0
514863,gate_30,140,1,0
515408,gate_40,91,1,1
515466,gate_30,111,1,1
516407,gate_40,434,1,1
516409,gate_40,314,1,1
517027,gate_30,57,1,1
517083,gate_30,82,1,1
517143,gate_30,43,0,0
517243,gate_30,48,1,1
517279,gate_30,89,1,0
517530,gate_30,292,1,1
518663,gate_30,49,0,0
519035,gate_40,235,1,1
519116,gate_30,53,1,0
519272,gate_30,30,0,1
519850,gate_40,361,1,1
520537,gate_30,32,1,0
520692,gate_30,48,1,0
521391,gate_30,42,1,0
521819,gate_30,145,1,0
522105,gate_40,73,1,0
522253,gate_30,292,1,1
522691,gate_30,67,1,1
522699,gate_40,96,1,0
523124,gate_40,32,1,0
523128,gate_40,54,0,0
523217,gate_30,34,1,0
523512,gate_30,38,1,0
523788,gate_30,81,1,0
524314,gate_30,32,0,0
524508,gate_30,81,0,1
524594,gate_30,249,1,1
524683,gate_40,67,1,0
525085,gate_30,41,0,0
525230,gate_40,90,1,0
525375,gate_30,39,1,0
525709,gate_40,678,1,1
526097,gate_30,76,1,0
526184,gate_30,147,1,1
526265,gate_40,36,1,1
526324,gate_40,367,1,1
526419,gate_30,38,1,1
526620,gate_30,155,1,1
526839,gate_40,125,1,1
527619,gate_40,64,1,0
528849,gate_30,115,1,1
529495,gate_30,64,1,1
529786,gate_30,144,1,1
530015,gate_40,82,1,1
530075,gate_40,46,1,1
530116,gate_40,41,1,0
530614,gate_40,90,1,0
530653,gate_40,179,0,1
531266,gate_40,34,1,0
531402,gate_40,32,0,0
531482,gate_40,60,0,0
532082,gate_30,31,1,0
532674,gate_30,79,0,0
533059,gate_30,279,1,1
533167,gate_30,40,1,0
533289,gate_30,166,1,1
533366,gate_40,71,1,0
533481,gate_30,44,1,0
535080,gate_40,41,0,0
535082,gate_30,648,1,1
535174,gate_30,510,1,1
535405,gate_30,178,1,1
535938,gate_30,171,1,0
536100,gate_30,34,0,0
536200,gate_40,32,1,1
536246,gate_40,64,1,0
536729,gate_40,39,1,1
536935,gate_40,94,1,0
537076,gate_30,227,1,1
537115,gate_40,88,1,0
537169,gate_30,149,1,0
537240,gate_40,285,1,1
537452,gate_30,60,1,0
538024,gate_30,34,1,0
538350,gate_40,80,1,0
540428,gate_40,35,1,0
540638,gate_40,577,1,1
541088,gate_30,40,1,0
541573,gate_30,100,1,1
541577,gate_30,209,1,1
541719,gate_40,293,1,1
542205,gate_30,188,1,0
542492,gate_40,31,1,0
542530,gate_30,78,0,1
542871,gate_30,81,1,1
542930,gate_30,75,1,1
543179,gate_40,164,0,0
543385,gate_40,32,1,0
543397,gate_40,103,1,1
543616,gate_40,40,0,0
544703,gate_30,93,1,0
544780,gate_40,94,1,0
545041,gate_30,51,1,0
545616,gate_30,40,0,0
545973,gate_40,88,1,0
546263,gate_40,67,1,1
547035,gate_30,95,1,0
547337,gate_30,49,1,1
547924,gate_40,51,0,0
547943,gate_30,43,0,0
548241,gate_40,100,1,1
548456,gate_40,73,1,0
548563,gate_40,54,1,0
548574,gate_40,71,1,0
549228,gate_30,61,1,0
549463,gate_30,75,1,0
549473,gate_30,185,1,1
550146,gate_30,98,1,1
550216,gate_40,55,1,1
550581,gate_40,287,1,1
550945,gate_40,738,1,1
551532,gate_30,96,1,0
551678,gate_30,54,1,0
551875,gate_30,44,1,0
551957,gate_40,154,1,0
552000,gate_30,67,1,0
552024,gate_30,32,1,0
552396,gate_40,584,1,1
553105,gate_30,57,1,0
553363,gate_40,153,1,0
553983,gate_30,58,1,1
554028,gate_30,83,1,0
554066,gate_40,140,1,0
554897,gate_40,281,1,1
554961,gate_30,74,1,1
555184,gate_30,57,1,0
555407,gate_40,204,1,1
555826,gate_30,44,1,1
555975,gate_30,302,1,1
556396,gate_40,44,1,0
557185,gate_30,42,1,0
557364,gate_40,99,1,0
557754,gate_40,441,0,1
558067,gate_30,122,1,0
558116,gate_40,44,1,0
558222,gate_30,120,1,1
558377,gate_40,36,0,0
558786,gate_30,30,1,0
558909,gate_40,49,1,1
559354,gate_40,42,1,0
559483,gate_40,47,0,0
559980,gate_40,212,1,1
560426,gate_40,45,1,0
561575,gate_30,91,1,0
561750,gate_30,306,1,1
562538,gate_40,121,1,0
562705,gate_40,42,1,0
562708,gate_40,49,1,0
562854,gate_30,136,1,1
562865,gate_30,161,1,1
562994,gate_30,88,1,0
563277,gate_30,47,1,1
563425,gate_30,221,1,1
563746,gate_40,68,1,0
564195,gate_40,30,1,0
564478,gate_30,143,1,1
565135,gate_40,49,1,0
565816,gate_30,44,1,1
565884,gate_30,169,1,0
565935,gate_40,69,1,0
565942,gate_40,30,1,1
566025,gate_40,104,1,1
566065,gate_30,118,0,1
566072,gate_40,40,1,0
566556,gate_40,76,1,1
566923,gate_40,64,1,0
566940,gate_40,38,1,0
566961,gate_30,91,1,1
567205,gate_30,56,0,0
567500,gate_30,158,1,0
567661,gate_40,52,1,0
569409,gate_40,236,1,0
569648,gate_40,158,1,1
569700,gate_40,112,1,1
570102,gate_30,53,1,0
570180,gate_30,34,1,0
570763,gate_40,52,0,0
571504,gate_40,70,1,0
571676,gate_40,39,1,0
571824,gate_40,85,0,0
572564,gate_40,60,0,1
572594,gate_30,151,1,1
572636,gate_30,31,0,0
573015,gate_40,34,1,0
573512,gate_40,37,1,0
573870,gate_40,49,1,1
574222,gate_30,50,1,0
574555,gate_30,43,1,1
575228,gate_40,422,1,0
575245,gate_40,43,1,0
575900,gate_40,153,1,0
575977,gate_30,69,1,1
576481,gate_30,187,1,1
577019,gate_30,61,0,1
577507,gate_40,52,0,0
577533,gate_30,59,1,0
578529,gate_40,354,1,1
578736,gate_30,33,1,0
578975,gate_30,55,0,0
579317,gate_30,102,1,0
580600,gate_40,198,1,1
581071,gate_40,525,1,1
581264,gate_40,91,1,1
581613,gate_40,49,1,0
582467,gate_30,64,1,1
582919,gate_40,32,1,0
582958,gate_30,633,1,1
582991,gate_40,98,1,0
583374,gate_40,68,1,0
583767,gate_40,281,1,0
584681,gate_40,196,1,0
584826,gate_40,48,1,0
584831,gate_40,35,1,1
586373,gate_40,160,1,1
587626,gate_30,208,1,0
587635,gate_40,58,1,0
587802,gate_40,300,1,1
587902,gate_30,104,1,0
587939,gate_40,98,1,0
587942,gate_30,220,1,1
588060,gate_30,34,0,0
588281,gate_30,43,1,1
589039,gate_30,46,1,1
589085,gate_40,93,1,0
589191,gate_30,94,1,0
589772,gate_30,99,1,1
589820,gate_40,90,1,1
589916,gate_40,49,1,0
591028,gate_30,115,1,1
591135,gate_30,129,1,1
591313,gate_40,105,1,1
591492,gate_30,43,1,0
591871,gate_40,30,1,1
592128,gate_40,74,1,1
592347,gate_30,307,1,1
592429,gate_40,89,1,0
592608,gate_40,78,1,0
592704,gate_40,36,1,0
593190,gate_30,170,1,1
593498,gate_40,54,0,1
594102,gate_30,42,1,0
594178,gate_30,150,1,1
594266,gate_30,364,1,1
594307,gate_30,82,1,0
594684,gate_30,157,1,1
594745,gate_40,146,1,0
594919,gate_40,109,1,1
594939,gate_30,35,1,0
595007,gate_40,87,1,1
595033,gate_30,108,1,0
595528,gate_30,36,1,0
595608,gate_30,89,0,0
596422,gate_40,30,1,0
596745,gate_40,37,0,1
597007,gate_40,39,1,0
597536,gate_30,70,1,1
597745,gate_40,125,1,1
597777,gate_40,30,0,0
597873,gate_30,97,0,1
598318,gate_40,89,1,0
598337,gate_30,70,1,1
598434,gate_40,354,1,0
599210,gate_30,101,1,0
599646,gate_30,42,0,1
599682,gate_30,249,1,1
599902,gate_40,669,1,1
600287,gate_40,34,1,0
600958,gate_30,115,1,1
601039,gate_30,204,1,0
601060,gate_30,718,1,1
601101,gate_30,49,1,0
601215,gate_30,69,1,0
601242,gate_30,129,0,1
601858,gate_30,447,1,1
602526,gate_40,79,0,1
602539,gate_40,160,1,1
602604,gate_40,95,1,0
602637,gate_30,64,1,0
602990,gate_30,47,1,0
603193,gate_40,243,1,1
603694,gate_40,66,1,0
603787,gate_40,33,1,0
604083,gate_30,64,1,0
604247,gate_30,75,1,0
604504,gate_30,155,1,1
604555,gate_30,289,1,0
604766,gate_30,41,1,1
604792,gate_40,78,0,1
604799,gate_30,99,1,1
605079,gate_40,51,1,0
605343,gate_30,57,0,0
605387,gate_40,231,1,1
605416,gate_30,300,1,1
605426,gate_40,76,1,0
605435,gate_30,447,1,1
605530,gate_30,105,1,1
605686,gate_40,53,1,0
605874,gate_40,298,0,1
605902,gate_30,340,0,1
606242,gate_30,422,1,0
606400,gate_40,49,0,0
606403,gate_40,400,1,1
606497,gate_30,36,0,0
606521,gate_40,92,1,0
606959,gate_40,33,1,0
607021,gate_40,31,1,1
607024,gate_40,101,1,1
607494,gate_30,70,1,0
607521,gate_30,39,1,1
607710,gate_40,108,1,1
607862,gate_40,42,1,0
607937,gate_30,56,0,1
608694,gate_30,37,0,0
609664,gate_30,236,1,1
610411,gate_30,138,1,1
610688,gate_30,40,1,0
610938,gate_40,147,1,1
611153,gate_40,33,1,1
611270,gate_40,93,0,0
611707,gate_40,120,1,0
612914,gate_30,59,1,0
612941,gate_40,32,1,0
613552,gate_30,344,1,1
613648,gate_40,54,1,0
613782,gate_40,167,1,1
613873,gate_40,46,1,0
614180,gate_30,90,1,1
614199,gate_40,1446,1,1
615298,gate_30,83,1,0
615601,gate_40,71,1,0
615671,gate_30,129,1,1
615774,gate_30,265,1,0
616357,gate_30,191,1,1
616713,gate_30,158,1,1
617255,gate_30,38,0,0
617355,gate_30,97,1,1
617797,gate_30,54,1,1
617847,gate_40,93,1,0
618018,gate_40,151,1,0
618348,gate_30,248,1,1
